"type","epoch","batch","shot","sparsity_mode","sparsity_value","loss","iou_cup","iou_disc"
"VL","23","109","10","grid","0.5","0.37640300393104553","0.5533","0.8207"
"VL","23","110","10","grid","0.75","0.31181636452674866","0.6338","0.8488"
"VL","23","111","10","contour","0.25","0.389671266078949","0.6391","0.7747"
"VL","23","112","10","contour","0.5","0.3716718554496765","0.6534","0.801"
"VL","23","113","10","contour","0.75","0.40298882126808167","0.5773","0.8533"
"VL","23","114","10","skeleton","0.25","0.40099257230758667","0.6052","0.8207"
"VL","23","115","10","skeleton","0.5","0.33182305097579956","0.6719","0.8544"
"VL","23","116","10","skeleton","0.75","0.3893035352230072","0.6165","0.8082"
"VL","23","117","10","region","0.25","0.30438995361328125","0.6586","0.8499"
"VL","23","118","10","region","0.5","0.3144240975379944","0.6474","0.8424"
"VL","23","119","10","region","0.75","0.39294198155403137","0.6066","0.8145"
"VL","23","120","15","point","13","0.35337764024734497","0.596","0.8125"
"VL","23","121","15","point","25","0.3285216689109802","0.6688","0.8384"
"VL","23","122","15","point","37","0.3011263906955719","0.6823","0.8665"
"VL","23","123","15","grid","0.25","0.37977704405784607","0.6063","0.8153"
"VL","23","124","15","grid","0.5","0.3341538608074188","0.66","0.8327"
"VL","23","125","15","grid","0.75","0.3324147164821625","0.6669","0.8435"
"VL","23","126","15","contour","0.25","0.37072476744651794","0.6161","0.8055"
"VL","23","127","15","contour","0.5","0.38658440113067627","0.597","0.8011"
"VL","23","128","15","contour","0.75","0.34851282835006714","0.6687","0.84"
"VL","23","129","15","skeleton","0.25","0.36423614621162415","0.5971","0.8311"
"VL","23","130","15","skeleton","0.5","0.43600931763648987","0.5789","0.8034"
"VL","23","131","15","skeleton","0.75","0.32008838653564453","0.6594","0.8553"
"VL","23","132","15","region","0.25","0.31858307123184204","0.5929","0.8419"
"VL","23","133","15","region","0.5","0.38518640398979187","0.6208","0.8145"
"VL","23","134","15","region","0.75","0.2935721278190613","0.6941","0.8567"
"TR","24","0","3","contour skeleton region","0.116 0.577 0.465","0.12237869203090668","null","null"
"TR","24","1","18","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.586 0.148 0.41 7 0.16 0.787 0.182 0.457 32 0.108 0.555 0.351 0.601 29 0.608 0.457 0.237 0.566","0.14995558559894562","null","null"
"TR","24","2","16","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.422 15 0.833 0.831 0.945 0.643 5 0.19 0.169 0.979 0.303 39 0.998 0.98 0.805 0.685","0.1578948050737381","null","null"
"TR","24","3","13","skeleton region point grid contour skeleton region point grid contour skeleton region point","0.279 0.426 17 0.444 0.578 0.287 0.463 12 0.26 0.43 0.781 0.378 40","0.15869852900505066","null","null"
"TR","24","4","2","region point","0.793 12","0.11311419308185577","null","null"
"TR","24","5","14","contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.122 0.99 0.114 45 0.633 0.763 0.57 0.934 45 0.817 0.228 0.192 0.657 9","0.13357524573802948","null","null"
"TR","24","6","7","contour skeleton region point grid contour skeleton","0.928 0.403 0.68 22 0.598 0.421 0.279","0.1621512919664383","null","null"
"TR","24","7","2","skeleton region","0.155 0.953","0.16448116302490234","null","null"
"TR","24","8","19","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.237 0.951 0.727 0.38 24 0.788 0.452 0.787 0.384 38 0.74 0.284 0.584 0.636 8 0.764 0.903 0.753 0.209","0.13049815595149994","null","null"
"TR","24","9","1","point","29","0.14171689748764038","null","null"
"TR","24","10","11","point grid contour skeleton region point grid contour skeleton region point","33 0.127 0.971 0.954 0.911 14 0.623 0.507 0.197 0.348 12","0.11961498111486435","null","null"
"TR","24","11","1","region","0.843","0.11271525919437408","null","null"
"TR","24","12","7","grid contour skeleton region point grid contour","0.825 0.565 0.576 0.515 48 0.239 0.583","0.12389133870601654","null","null"
"TR","24","13","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","29 0.221 0.96 0.314 0.312 44 0.814 0.391 0.304 0.517 41 0.507 0.527 0.333 0.196 18 0.425","0.13345521688461304","null","null"
"TR","24","14","1","region","0.179","0.13920988142490387","null","null"
"TR","24","15","12","grid contour skeleton region point grid contour skeleton region point grid contour","0.136 0.407 0.313 0.373 6 0.773 0.776 0.164 0.963 24 0.748 0.633","0.1436810940504074","null","null"
"TR","24","16","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.57 0.263 0.709 48 0.248 0.962 0.932 0.741 29 0.773 0.684 0.202 0.593","0.14869603514671326","null","null"
"TR","24","17","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","48 0.757 0.336 0.534 0.202 34 0.675 0.555 0.254 0.517 14 0.782 0.534 0.588 0.734 48 0.198 0.117 0.115","0.1143864244222641","null","null"
"TR","24","18","8","grid contour skeleton region point grid contour skeleton","0.145 0.209 0.937 0.132 24 0.548 0.84 0.325","0.17234179377555847","null","null"
"TR","24","19","18","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.819 0.377 30 0.605 0.914 0.47 0.886 47 0.195 0.594 0.198 0.531 36 0.931 0.431 0.428 0.145 50","0.13148635625839233","null","null"
"TR","24","20","1","point","10","0.18834061920642853","null","null"
"TR","24","21","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","30 0.931 0.841 0.462 0.472 20 0.413 0.593 0.227 0.567 37 0.746 0.299 0.821","0.12615403532981873","null","null"
"TR","24","22","5","grid contour skeleton region point","0.809 0.47 0.352 0.271 11","0.16461586952209473","null","null"
"TR","24","23","1","point","7","0.24482329189777374","null","null"
"TR","24","24","8","point grid contour skeleton region point grid contour","16 0.924 0.519 0.248 0.803 32 0.817 0.569","0.13106437027454376","null","null"
"TR","24","25","6","point grid contour skeleton region point","7 0.873 0.964 0.37 0.728 19","0.11590548604726791","null","null"
"TR","24","26","8","contour skeleton region point grid contour skeleton region","0.914 0.678 0.423 25 0.139 0.229 0.766 0.694","0.15075984597206116","null","null"
"TR","24","27","13","point grid contour skeleton region point grid contour skeleton region point grid contour","6 0.594 0.165 0.931 0.213 27 0.464 0.191 0.866 0.737 21 0.273 0.461","0.10419712960720062","null","null"
"TR","24","28","11","grid contour skeleton region point grid contour skeleton region point grid","0.436 0.911 0.916 0.469 24 0.118 0.705 0.752 0.13 42 0.543","0.12389079481363297","null","null"
"TR","24","29","12","region point grid contour skeleton region point grid contour skeleton region point","0.17 11 0.703 0.997 0.601 0.849 28 0.272 0.545 0.172 0.675 8","0.13589175045490265","null","null"
"TR","24","30","6","point grid contour skeleton region point","47 0.715 0.516 0.391 0.527 29","0.1271301805973053","null","null"
"TR","24","31","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.66 0.816 0.207 44 0.719 0.402 0.98 0.952 13 0.934 0.512 0.853 0.344","0.12850162386894226","null","null"
"TR","24","32","13","point grid contour skeleton region point grid contour skeleton region point grid contour","14 0.295 0.359 0.839 0.48 26 0.328 0.938 0.39 0.662 6 0.689 0.447","0.15577587485313416","null","null"
"TR","24","33","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.987 0.465 0.826 0.648 25 0.72 0.887 0.534 0.733 26 0.251 0.223 0.874 0.43","0.16218504309654236","null","null"
"TR","24","34","17","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.516 0.729 0.26 33 0.348 0.886 0.76 0.631 40 0.194 0.877 0.678 0.847 44 0.852 0.324 0.599","0.1050688773393631","null","null"
"TR","24","35","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.941 0.864 39 0.693 0.791 0.53 0.258 23 0.166 0.573 0.285 0.428 43 0.459 0.969","0.14630039036273956","null","null"
"TR","24","36","8","grid contour skeleton region point grid contour skeleton","0.5 0.799 0.584 0.437 8 0.54 0.385 0.688","0.12430046498775482","null","null"
"TR","24","37","1","contour","0.981","0.1636747568845749","null","null"
"TR","24","38","12","contour skeleton region point grid contour skeleton region point grid contour skeleton","0.316 0.74 0.934 37 0.179 0.559 0.147 0.965 20 0.615 0.14 0.946","0.1327977478504181","null","null"
"TR","24","39","9","grid contour skeleton region point grid contour skeleton region","0.299 0.474 0.73 0.378 19 0.481 0.369 0.164 0.784","0.1562771499156952","null","null"
"TR","24","40","18","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.173 18 0.175 0.479 0.921 0.592 39 0.434 0.275 0.421 0.464 14 0.623 0.233 0.981 0.964 42 0.74","0.11542073637247086","null","null"
"TR","24","41","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","26 0.912 0.289 0.44 0.48 14 0.769 0.754 0.344 0.367 44 0.423 0.533 0.859 0.699 18 0.113 0.141 0.959","0.13200658559799194","null","null"
"TR","24","42","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.128 0.22 16 0.487 0.674 0.269 0.157 40 0.838 0.685 0.608 0.277 31 0.124","0.1326625794172287","null","null"
"TR","24","43","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.1072060689330101","null","null"
"TR","24","44","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","15 0.772 0.789 0.145 0.857 21 0.662 0.116 0.212 0.581 29 0.653 0.362 0.451 0.796 37 0.247","0.1133420467376709","null","null"
"TR","24","45","10","contour skeleton region point grid contour skeleton region point grid","0.322 0.217 0.352 29 0.844 0.533 0.127 0.317 23 0.839","0.12074227631092072","null","null"
"TR","24","46","2","grid contour","0.708 0.614","0.11644136905670166","null","null"
"TR","24","47","11","point grid contour skeleton region point grid contour skeleton region point","18 0.127 0.666 0.199 0.923 44 0.472 0.576 0.458 0.449 24","0.11833815276622772","null","null"
"TR","24","48","1","contour","0.266","0.1638248860836029","null","null"
"TR","24","49","3","grid contour skeleton","0.479 0.692 0.818","0.1646568328142166","null","null"
"TR","24","50","17","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.504 0.926 27 0.422 0.98 0.587 0.111 32 0.13 0.279 0.57 0.403 18 0.778 0.203 0.104 0.256","0.1504899561405182","null","null"
"TR","24","51","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","7 0.699 0.636 0.238 0.752 6 0.934 0.671 0.9 0.807 38 0.511 0.193 0.516 0.372 41 0.822","0.1347837746143341","null","null"
"TR","24","52","16","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.321 0.801 0.399 0.157 49 0.536 0.459 0.928 0.576 50 0.869 0.353 0.714 0.408 27 0.706","0.2190694361925125","null","null"
"TR","24","53","1","contour","0.6","0.13369180262088776","null","null"
"TR","24","54","10","grid contour skeleton region point grid contour skeleton region point","0.996 0.303 0.553 0.498 46 0.279 0.143 0.476 0.83 44","0.14435677230358124","null","null"
"TR","24","55","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.248 0.158 16 0.762 0.728 0.218 0.667 33 0.589 0.843 0.35 0.328 19 0.124 0.724 0.514","0.1540122926235199","null","null"
"TR","24","56","14","region point grid contour skeleton region point grid contour skeleton region point grid contour","0.558 19 0.383 0.366 0.141 0.27 31 0.429 0.936 0.89 0.149 34 0.813 0.43","0.11546270549297333","null","null"
"TR","24","57","16","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","24 0.545 0.935 0.501 0.529 31 0.164 0.167 0.768 0.716 12 0.391 0.166 0.352 0.874 33","0.11459193378686905","null","null"
"TR","24","58","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.548 0.479 35 0.412 0.87 0.568 0.262 47 0.43 0.405 0.915 0.564 11 0.428 0.533 0.455","0.13099297881126404","null","null"
"TR","24","59","12","point grid contour skeleton region point grid contour skeleton region point grid","32 0.926 0.554 0.697 0.817 26 0.209 0.579 0.958 0.881 37 0.233","0.1297762095928192","null","null"
"TR","24","60","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.13 0.999 0.824 0.44 23 0.337 0.754 0.24 0.913 36 0.837 0.667 0.989 0.521","0.15022380650043488","null","null"
"TR","24","61","8","skeleton region point grid contour skeleton region point","0.832 0.609 10 0.681 0.672 0.375 0.274 38","0.12946359813213348","null","null"
"TR","24","62","6","point grid contour skeleton region point","32 0.328 0.103 0.867 0.275 41","0.13803327083587646","null","null"
"TR","24","63","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.136 18 0.49 0.382 0.768 0.66 30 0.969 0.278 0.78 0.136 16 0.535 0.981 0.273 0.23 12","0.1417754590511322","null","null"
"TR","24","64","6","grid contour skeleton region point grid","0.899 0.417 0.593 0.16 36 0.319","0.19472943246364594","null","null"
"TR","24","65","10","skeleton region point grid contour skeleton region point grid contour","0.391 0.605 31 0.247 0.247 0.329 0.635 22 0.971 0.625","0.1254199743270874","null","null"
"TR","24","66","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.463 0.164 25 0.736 0.98 0.994 0.283 42 0.539 0.65 0.716 0.455 12 0.566","0.12367212772369385","null","null"
